university_code,university,category,group_code,min_score,min_rank,plan_count,source,verified,has_major_details,major_name,group_name
13982,无锡学院,物理,210,542,93707,28,广东省教育考试院官方PDF,True,False,,
13982,无锡学院,物理,211,539,97229,3,广东省教育考试院官方PDF,True,False,,
13982,无锡学院(中外合作办学),物理,212,523,123823,6,广东省教育考试院官方PDF,True,False,,
13983,"广
苏州城市学院",物理,206,535,103876,20,广东省教育考试院官方PDF,True,False,,
13984,苏州大学应用技术学院,物理,205,477,206385,7,广东省教育考试院官方PDF,True,False,,
13984,苏州大学应用技术学院,物理,206,486,190469,16,广东省教育考试院官方PDF,True,False,,
13985,苏州科技大学天平学院,物理,203,484,193623,4,广东省教育考试院官方PDF,True,False,,
13985,苏州科技大学天平学院,物理,204,493,177553,2,广东省教育考试院官方PDF,True,False,,
13986,江苏大学京江学院,物理,205,487,189147,5,广东省教育考试院官方PDF,True,False,,
13986,江苏大学京江学院,物理,206,480,200706,67,广东省教育考试院官方PDF,True,False,,
13987,扬州大学广陵学院,物理,208,482,196582,9,广东省教育考试院官方PDF,True,False,,
13987,扬州大学广陵学院,物理,209,484,193896,41,广东省教育考试院官方PDF,True,False,,
13987,扬州大学广陵学院,物理,210,489,185604,2,广东省教育考试院官方PDF,True,False,,
13988,江苏师范大学科文学院,物理,209,487,189018,4,广东省教育考试院官方PDF,True,False,,
13988,江苏师范大学科文学院,物理,210,478,205120,14,广东省教育考试院官方PDF,True,False,,
13988,江苏师范大学科文学院,物理,211,482,197699,10,广东省教育考试院官方PDF,True,False,,
13989,南京邮电大学通达学院,物理,203,480,201617,23,广东省教育考试院官方PDF,True,False,,
13989,南京邮电大学通达学院,物理,204,484,194051,63,广东省教育考试院官方PDF,True,False,,
13990,南京财经大学红山学院,物理,204,482,197131,16,广东省教育考试院官方PDF,True,False,,
13991,江苏科技大学苏州理工学院,物理,205,484,194055,6,广东省教育考试院官方PDF,True,False,,
13991,江苏科技大学苏州理工学院,物理,206,488,186482,16,广东省教育考试院官方PDF,True,False,,
13992,常州大学怀德学院,物理,205,480,201181,24,广东省教育考试院官方PDF,True,False,,
13992,常州大学怀德学院,物理,206,479,203154,10,广东省教育考试院官方PDF,True,False,,
13993,南通大学杏林学院,物理,203,480,201049,18,广东省教育考试院官方PDF,True,False,,
13993,南通大学杏林学院,物理,204,477,207179,26,广东省教育考试院官方PDF,True,False,,
13994,南京审计大学金审学院,物理,208,480,201450,55,广东省教育考试院官方PDF,True,False,,
13994,南京审计大学金审学院,物理,210,483,195591,15,广东省教育考试院官方PDF,True,False,,
13995,青岛工学院,物理,209,482,198132,2,广东省教育考试院官方PDF,True,False,,
13995,青岛工学院,物理,211,476,208727,11,广东省教育考试院官方PDF,True,False,,
13995,青岛工学院,物理,212,472,214641,7,广东省教育考试院官方PDF,True,False,,
13998,齐鲁理工学院,物理,203,471,217595,12,广东省教育考试院官方PDF,True,False,,
14002,烟台科技学院,物理,204,474,210873,10,广东省教育考试院官方PDF,True,False,,
14030,西安信息职业大学,物理,202,477,206355,10,广东省教育考试院官方PDF,True,False,,
14037,西南财经大学天府学院,物理,204,485,191768,13,广东省教育考试院官方PDF,True,False,,
14038,天津仁爱学院,物理,211,441,268652,"考
16",广东省教育考试院官方PDF,True,False,,
14038,天津仁爱学院,物理,212,448,256983,39,广东省教育考试院官方PDF,True,False,,
14038,天津仁爱学院,物理,213,463,231785,7,广东省教育考试院官方PDF,True,False,,
14039,四川大学锦江学院,物理,216,486,190664,7,广东省教育考试院官方PDF,True,False,,
14039,四川大学锦江学院,物理,"育
217",488,185810,6,广东省教育考试院官方PDF,True,False,,
14039,四川大学锦江学院,物理,218,494,176265,1,广东省教育考试院官方PDF,True,False,,
14042,西安科技大学高新学院(国际班),物理,206,460,237251,2,广东省教育考试院官方PDF,True,False,,
14042,西安科技大学高新学院(中外合作办学),物理,207,476,207958,3,广东省教育考试院官方PDF,True,False,,
14043,"教
四川文化艺术学院",物理,214,479,202006,2,广东省教育考试院官方PDF,True,False,,
14046,福建农林大学金山学院(中外合作办学),物理,204,450,253834,3,广东省教育考试院官方PDF,True,False,,
14087,天津财经大学珠江学院,物理,204,479,202640,14,广东省教育考试院官方PDF,True,False,,
14099,湖北第二师范学院,物理,207,527,116953,3,广东省教育考试院官方PDF,True,False,,
14099,"省
湖北第二师范学院(中外合作办学)",物理,208,510,145923,4,广东省教育考试院官方PDF,True,False,,
14101,太原工业学院,物理,204,493,177979,2,广东省教育考试院官方PDF,True,False,,
14101,太原工业学院,物理,205,499,166139,22,广东省教育考试院官方PDF,True,False,,
14139,民政职业大学,物理,208,508,149819,4,广东省教育考试院官方PDF,True,False,,
14139,"东
民政职业大学",物理,209,520,129172,1,广东省教育考试院官方PDF,True,False,,
14139,民政职业大学,物理,210,514,139327,7,广东省教育考试院官方PDF,True,False,,
14160,宿迁学院,物理,206,504,158321,3,广东省教育考试院官方PDF,True,False,,
14160,宿迁学院,物理,207,502,160339,13,广东省教育考试院官方PDF,True,False,,
14160,"广
宿迁学院",物理,208,501,162888,5,广东省教育考试院官方PDF,True,False,,
14172,海南科技职业大学,物理,204,467,223741,5,广东省教育考试院官方PDF,True,False,,
14202,沧州交通学院,物理,209,481,198829,2,广东省教育考试院官方PDF,True,False,,
14202,沧州交通学院,物理,210,478,204704,8,广东省教育考试院官方PDF,True,False,,
14202,沧州交通学院,物理,211,479,203035,10,广东省教育考试院官方PDF,True,False,,
14202,沧州交通学院,物理,212,478,205363,5,广东省教育考试院官方PDF,True,False,,
14203,皖江工学院,物理,202,480,200067,5,广东省教育考试院官方PDF,True,False,,
14207,上海财经大学浙江学院,物理,205,490,183367,8,广东省教育考试院官方PDF,True,False,,
14207,上海财经大学浙江学院,物理,206,493,178241,4,广东省教育考试院官方PDF,True,False,,
14223,贵州师范学院,物理,204,509,147690,2,广东省教育考试院官方PDF,True,False,,
14225,河北东方学院,物理,207,475,210085,2,广东省教育考试院官方PDF,True,False,,
14225,河北东方学院,物理,208,477,205438,3,广东省教育考试院官方PDF,True,False,,
14225,河北东方学院,物理,209,472,214668,4,广东省教育考试院官方PDF,True,False,,
14225,河北东方学院,物理,210,479,203466,5,广东省教育考试院官方PDF,True,False,,
14226,运城职业技术大学,物理,207,471,217838,16,广东省教育考试院官方PDF,True,False,,
14226,运城职业技术大学,物理,208,489,185453,1,广东省教育考试院官方PDF,True,False,,
14262,西南交通大学希望学院,物理,202,487,188089,6,广东省教育考试院官方PDF,True,False,,
14276,齐鲁师范学院,物理,203,496,172914,5,广东省教育考试院官方PDF,True,False,,
14276,齐鲁师范学院(中外合作办学),物理,204,482,196673,5,广东省教育考试院官方PDF,True,False,,
14277,山东青年政治学院,物理,205,508,150304,5,广东省教育考试院官方PDF,True,False,,
14277,山东青年政治学院,物理,206,497,171002,5,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,201,518,132810,296,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,202,534,105965,105,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,203,522,125871,71,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,204,515,137924,53,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,206,534,104847,318,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,207,536,101899,245,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,208,519,130274,51,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,210,518,132601,360,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院,物理,215,515,137587,30,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院(学分互认),物理,226,518,133226,15,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院(学分互认),物理,227,503,158533,"考
15",广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院(学分互认),物理,228,505,156379,15,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院(学分互认),物理,229,472,215514,15,广东省教育考试院官方PDF,True,False,,
14278,广东第二师范学院(学分互认),物理,230,466,226180,15,广东省教育考试院官方PDF,True,False,,
14325,南方科技大学,物理,"育
201",652,3232,22,广东省教育考试院官方PDF,True,False,,
14325,南方科技大学(中外合作办学),物理,202,619,14438,16,广东省教育考试院官方PDF,True,False,,
14327,青岛电影学院,物理,211,436,275540,5,广东省教育考试院官方PDF,True,False,,
14389,成都师范学院,物理,211,543,91241,1,广东省教育考试院官方PDF,True,False,,
14389,"教
成都师范学院",物理,212,517,134078,1,广东省教育考试院官方PDF,True,False,,
14389,成都师范学院,物理,213,525,120195,8,广东省教育考试院官方PDF,True,False,,
14389,成都师范学院,物理,214,510,146159,2,广东省教育考试院官方PDF,True,False,,
14410,四川电影电视学院,物理,214,481,200017,16,广东省教育考试院官方PDF,True,False,,
14410,"省
四川电影电视学院",物理,215,491,181383,1,广东省教育考试院官方PDF,True,False,,
14430,中国科学院大学,物理,202,677,505,18,广东省教育考试院官方PDF,True,False,,
14432,河北中医药大学,物理,203,576,48035,2,广东省教育考试院官方PDF,True,False,,
14432,河北中医药大学,物理,204,546,86426,8,广东省教育考试院官方PDF,True,False,,
14432,"东
河北中医药大学",物理,205,546,87374,3,广东省教育考试院官方PDF,True,False,,
14432,河北中医药大学,物理,206,518,132242,4,广东省教育考试院官方PDF,True,False,,
14432,河北中医药大学,物理,207,521,127890,2,广东省教育考试院官方PDF,True,False,,
14434,山西传媒学院,物理,209,492,179122,5,广东省教育考试院官方PDF,True,False,,
14434,"广
山西传媒学院",物理,210,505,155606,2,广东省教育考试院官方PDF,True,False,,
14437,南昌师范学院,物理,211,508,150900,2,广东省教育考试院官方PDF,True,False,,
14437,南昌师范学院,物理,212,498,168174,2,广东省教育考试院官方PDF,True,False,,
14437,南昌师范学院,物理,213,508,150719,4,广东省教育考试院官方PDF,True,False,,
14437,南昌师范学院,物理,214,514,139920,2,广东省教育考试院官方PDF,True,False,,
14440,贵州理工学院,物理,202,521,127494,4,广东省教育考试院官方PDF,True,False,,
14440,贵州理工学院,物理,203,518,131807,2,广东省教育考试院官方PDF,True,False,,
14440,贵州理工学院,物理,204,514,139807,2,广东省教育考试院官方PDF,True,False,,
14527,山西工程技术学院,物理,205,490,183254,4,广东省教育考试院官方PDF,True,False,,
14527,山西工程技术学院,物理,206,495,174316,24,广东省教育考试院官方PDF,True,False,,
14596,中国社会科学院大学,物理,208,613,17720,4,广东省教育考试院官方PDF,True,False,,
14623,滇西应用技术大学,物理,204,500,165156,8,广东省教育考试院官方PDF,True,False,,
14623,滇西应用技术大学,物理,205,499,166653,2,广东省教育考试院官方PDF,True,False,,
14625,茅台学院,物理,204,493,177886,2,广东省教育考试院官方PDF,True,False,,
14625,茅台学院,物理,205,507,151909,2,广东省教育考试院官方PDF,True,False,,
14625,茅台学院,物理,206,496,171356,2,广东省教育考试院官方PDF,True,False,,
14625,茅台学院,物理,207,494,176354,2,广东省教育考试院官方PDF,True,False,,
14625,茅台学院,物理,208,494,174907,2,广东省教育考试院官方PDF,True,False,,
14654,郑州西亚斯学院(中外合作办学),物理,208,438,273474,31,广东省教育考试院官方PDF,True,False,,
14654,郑州西亚斯学院,物理,209,490,182422,8,广东省教育考试院官方PDF,True,False,,
14655,深圳技术大学,物理,201,580,44470,581,广东省教育考试院官方PDF,True,False,,
14655,深圳技术大学,物理,202,584,40017,924,广东省教育考试院官方PDF,True,False,,
14655,深圳技术大学,物理,203,590,34418,743,广东省教育考试院官方PDF,True,False,,
14829,海南比勒费尔德应用科学大学(中外合作办学),物理,204,469,221220,26,广东省教育考试院官方PDF,True,False,,
